productId|productTypeId|isVirtual|isVariant|internalName|productName|brandName|productGroup(category)|quantityIncluded|MainUnit(quantityUomId)|altQuantityIncluded|AltUnit(altQuantityUomId)|ConversionFactor
PB0843|FINDIG_GOOD|N|N|Rectangle 6inch|Rectangle 6inch||assets|1|UQC_pcs|||
PB0844|FINDIG_GOOD|N|N|Rectangle 12inch|Rectangle 12inch||assets|1|UQC_pcs|||
PB0845|FINDIG_GOOD|N|N|Tools &amp; Kit|Tools &amp; Kit||assets|1|UQC_set|||
PB0846|FINDIG_GOOD|N|N|Digital Vernier - 12inch|Digital Vernier - 12inch||consumable_items|1|UQC_set|||
PB0847|FINDIG_GOOD|N|N|Spanner - 1inch  7/8X1 D|Spanner - 1inch  7/8X1 D||consumable_items|1|UQC_set|||
PB0848|FINDIG_GOOD|N|N|Spanner - 1inch  7/8X1 R|Spanner - 1inch  7/8X1 R||consumable_items|1|UQC_set|||
PB0849|FINDIG_GOOD|N|N|Spanner - 1inch  1/8-1/4 D|Spanner - 1inch  1/8-1/4 D||consumable_items|1|UQC_set|||
PB0850|FINDIG_GOOD|N|N|Spanner - 1inch  1/8-1/4 R|Spanner - 1inch  1/8-1/4 R||consumable_items|1|UQC_set|||
PB0851|FINDIG_GOOD|N|N|Grinding Machine 7inch|Grinding Machine 7inch||consumable_items|1|UQC_set|||
PB0852|FINDIG_GOOD|N|N|Grinding Machine 4inch|Grinding Machine 4inch||consumable_items|1|UQC_set|||
PB0853|FINDIG_GOOD|N|N|Hand Blower|Hand Blower||consumable_items|1|UQC_pcs|||
PB0854|FINDIG_GOOD|N|N|1inch Chain Lock Full|1inch Chain Lock Full||consumable_items|1|UQC_pcs|||
PB0855|FINDIG_GOOD|N|N|1inch Chain Lock Half|1inch Chain Lock Half||consumable_items|1|UQC_pcs|||
PB0856|FINDIG_GOOD|N|N|1.5inch Chain Lock Full|1.5inch Chain Lock Full||consumable_items|1|UQC_pcs|||
PB0857|FINDIG_GOOD|N|N|1.5inch Chain Lock Half|1.5inch Chain Lock Half||consumable_items|1|UQC_pcs|||
PB0858|FINDIG_GOOD|N|N|1inch Chain 3 Mtr|1inch Chain 3 Mtr||consumable_items|1|UQC_pac|||
PB0859|FINDIG_GOOD|N|N|1.5inch Chain 3 Mtr|1.5inch Chain 3 Mtr||consumable_items|1|UQC_pac|||
PB0860|FINDIG_GOOD|N|N|2inch Chain Lock Full|2inch Chain Lock Full||consumable_items|1|UQC_pcs|||
PB0861|FINDIG_GOOD|N|N|Patanjali Folder English 4P|Patanjali Folder English 4P||consumable_items|1|UQC_pcs|||
PB0862|FINDIG_GOOD|N|N|Patanjali Bio Brochure|Patanjali Bio Brochure||consumable_items|1|UQC_pcs|||
PB0863|FINDIG_GOOD|N|N|Patanjali Folder Hindi 8P|Patanjali Folder Hindi 8P||consumable_items|1|UQC_pcs|||
PB0864|FINDIG_GOOD|N|N|Patanjali Folder Hindi 4P|Patanjali Folder Hindi 4P||consumable_items|1|UQC_pcs|||
PB0865|FINDIG_GOOD|N|N|PATANJALI JAVIK KHAD 40KG (FRONT) (89X73|PATANJALI JAVIK KHAD 40KG (FRONT) (89X73||assets|1|UQC_pcs|||
PB0866|FINDIG_GOOD|N|N|PATANJALI JAVIK KHAD 40KG (BACK) (89X73)|PATANJALI JAVIK KHAD 40KG (BACK) (89X73)||assets|1|UQC_pcs|||
PB0867|FINDIG_GOOD|N|N|PATANJALI JAVIK PROM 40KG (84X128.5)|PATANJALI JAVIK PROM 40KG (84X128.5)||assets|1|UQC_pcs|||
PB0868|FINDIG_GOOD|N|N|PATANJALI JAVIK PROM 10KG (56X95)|PATANJALI JAVIK PROM 10KG (56X95)||assets|1|UQC_pcs|||
PB0869|FINDIG_GOOD|N|N|PATANJALI JAVIK KHAD 10KG (67X95)|PATANJALI JAVIK KHAD 10KG (67X95)||assets|1|UQC_pcs|||
PB0870|FINDIG_GOOD|N|N|PATANJALI SHUBHOOMI 5KG (46X79)|PATANJALI SHUBHOOMI 5KG (46X79)||assets|1|UQC_pcs|||
PB0871|FINDIG_GOOD|N|N|PATANJALI SHUBHOOMI 1KG (56X93)|PATANJALI SHUBHOOMI 1KG (56X93)||assets|1|UQC_pcs|||
PB0872|FINDIG_GOOD|N|N|PATANJALI JAVIK POSHAK 5KG (46X79)|PATANJALI JAVIK POSHAK 5KG (46X79)||assets|1|UQC_pcs|||
PB0873|FINDIG_GOOD|N|N|PATANJALI JAVIK POSHAK 1KG (56X93)|PATANJALI JAVIK POSHAK 1KG (56X93)||assets|1|UQC_pcs|||
PB0874|FINDIG_GOOD|N|N|PATANJALI JAVIK KHAD 40KG (FRONT) (90X69|PATANJALI JAVIK KHAD 40KG (FRONT) (90X69||assets|1|UQC_pcs|||
PB0875|FINDIG_GOOD|N|N|PATANJALI JAVIK KHAD 40KG (BACK) (90X69|PATANJALI JAVIK KHAD 40KG (BACK) (90X69||assets|1|UQC_pcs|||
PB0876|FINDIG_GOOD|N|N|PATANJALI JAVIK KHAD 40KG (BACK) (90X69)|PATANJALI JAVIK KHAD 40KG (BACK) (90X69)||assets|1|UQC_pcs|||
PB0877|FINDIG_GOOD|N|N|PATANJALI JAVIK PROM 40KG (FRONT)(85X69)|PATANJALI JAVIK PROM 40KG (FRONT)(85X69)||assets|1|UQC_pcs|||
PB0878|FINDIG_GOOD|N|N|PATANJALI JAVIK PROM 40KG (Back) (85X69)|PATANJALI JAVIK PROM 40KG (Back) (85X69)||assets|1|UQC_pcs|||
PB0879|FINDIG_GOOD|N|N|Jaivik Premix Powder F2|Jaivik Premix Powder F2||semi_finish_product|1|UQC_kgs|||
PB0880|FINDIG_GOOD|N|N|Subhumi Premix Powder F1|Subhumi Premix Powder F1||semi_finish_product|1|UQC_kgs|||
PB0881|FINDIG_GOOD|N|N|Empty Bag for Patanjali Jaivik PROM 40Kg|Empty Bag for Patanjali Jaivik PROM 40Kg||packing_material|1|UQC_pcs|||
PB0882|FINDIG_GOOD|N|N|Empty Bag for Patanjali Jaivik PROM 10Kg|Empty Bag for Patanjali Jaivik PROM 10Kg||packing_material|1|UQC_pcs|||
PB0883|FINDIG_GOOD|N|N|Empty Bag for Patanjali Poshak 1 Kg|Empty Bag for Patanjali Poshak 1 Kg||packing_material|1|UQC_pcs|||
PB0884|FINDIG_GOOD|N|N|Make Up (706-D)|Make Up (706-D)||general|1|UQC_pcs|||
PB0885|FINDIG_GOOD|N|N|Ink Black (411-D)|Ink Black (411-D)||general|1|UQC_pcs|||
PB0886|FINDIG_GOOD|N|N|SS Ball Valve 3/8inch|SS Ball Valve 3/8inch||consumable_items|1|UQC_pcs|||
PB0887|FINDIG_GOOD|N|N|Hammer 800Gm|Hammer 800Gm||consumable_items|1|UQC_pcs|||
PB0888|FINDIG_GOOD|N|N|Slide Wrench 10inch|Slide Wrench 10inch||consumable_items|1|UQC_pcs|||
PB0889|FINDIG_GOOD|N|N|Slide Wrench 6inch|Slide Wrench 6inch||consumable_items|1|UQC_pcs|||
PB0890|FINDIG_GOOD|N|N|M/Tape Freemens 3 Mtr|M/Tape Freemens 3 Mtr||consumable_items|1|UQC_pcs|||
PB0891|FINDIG_GOOD|N|N|5 Mtr  M/Tape 10mm|5 Mtr  M/Tape 10mm||consumable_items|1|UQC_pcs|||
PB0892|FINDIG_GOOD|N|N|Pipe Wrench 14inch|Pipe Wrench 14inch||consumable_items|1|UQC_pcs|||
PB0893|FINDIG_GOOD|N|N|Right Abgle 6inch|Right Abgle 6inch||consumable_items|1|UQC_pcs|||
PB0894|FINDIG_GOOD|N|N|Right Abgle 12inch|Right Abgle 12inch||consumable_items|1|UQC_pcs|||
PB0895|FINDIG_GOOD|N|N|Hard Broom Long|Hard Broom Long||consumable_items|1|UQC_pcs|||
PB0896|FINDIG_GOOD|N|N|Spring File Cobra - 1200|Spring File Cobra - 1200||consumable_items|1|UQC_pcs|||
PB0897|FINDIG_GOOD|N|N|Carbon Paper Kores Multicopy|Carbon Paper Kores Multicopy||consumable_items|1|UQC_pac|||
PB0898|FINDIG_GOOD|N|N|SAP Maintenance|SAP Maintenance||assets|1|UQC_oth|||
PB0899|FINDIG_GOOD|N|N|Weighing Machine SSP BL 5 Kg Acc. - 0.5|Weighing Machine SSP BL 5 Kg Acc. - 0.5||assets|1|UQC_pcs|||
PB0900|FINDIG_GOOD|N|N|Cleaning Solution 901-Q|Cleaning Solution 901-Q||consumable_items|1|UQC_pcs|||
PB0901|FINDIG_GOOD|N|N|Fire Bricks Std.|Fire Bricks Std.||assets|1|UQC_pcs|||
PB0902|FINDIG_GOOD|N|N|Insulation Bricks|Insulation Bricks||assets|1|UQC_pcs|||
PB0903|FINDIG_GOOD|N|N|Self Priming Pump SP6L With 25HP 3 Phase|Self Priming Pump SP6L With 25HP 3 Phase||assets|1|UQC_pcs|||
PB0904|FINDIG_GOOD|N|N|Batten 25mm, 1 inch|Batten 25mm, 1 inch||consumable_items|1|UQC_mtr|||
PB0905|FINDIG_GOOD|N|N|Self Screw  ½inch|Self Screw  ½inch||consumable_items|1|UQC_pcs|||
PB0906|FINDIG_GOOD|N|N|Exhaust Fan (Plastic) 300mm|Exhaust Fan (Plastic) 300mm||consumable_items|1|UQC_pcs|||
PB0907|FINDIG_GOOD|N|N|Socket &amp;  Switch 10 Amp┬á Modular Box|Socket &amp;  Switch 10 Amp┬á Modular Box||consumable_items|1|UQC_set|||
PB0908|FINDIG_GOOD|N|N|Modular AC Box 25A|Modular AC Box 25A||consumable_items|1|UQC_pcs|||
PB0909|FINDIG_GOOD|N|N|MCB 6 AMP Single Pole|MCB 6 AMP Single Pole||consumable_items|1|UQC_pcs|||
PB0910|FINDIG_GOOD|N|N|Modular Box|Modular Box||consumable_items|1|UQC_pcs|||
PB0911|FINDIG_GOOD|N|N|Modular Box  12 X 6|Modular Box  12 X 6||consumable_items|1|UQC_pcs|||
PB0912|FINDIG_GOOD|N|N|M-Seal|M-Seal||consumable_items|1|UQC_pac|||
PB0913|FINDIG_GOOD|N|N|LED HIGHBAY LIGHTS|LED HIGHBAY LIGHTS||assets|1|UQC_pcs|||
PB0914|FINDIG_GOOD|N|N|Patanjali Jaivik PROM 40 Kg|Patanjali Jaivik PROM 40 Kg||organic_manure|1|UQC_pcs|1|UQC_kgs|40
PB0915|FINDIG_GOOD|N|N|Bearing 6306-2Z (Make SKF)|Bearing 6306-2Z (Make SKF)||consumable_items|1|UQC_pcs|||
PB0916|FINDIG_GOOD|N|N|Bearing 6206-2Z (Make SKF)|Bearing 6206-2Z (Make SKF)||consumable_items|1|UQC_pcs|||
PB0917|FINDIG_GOOD|N|N|V-Belt B-132|V-Belt B-132||consumable_items|1|UQC_pcs|||
PB0918|FINDIG_GOOD|N|N|PVC Condute Pipe 1inch Heavy|PVC Condute Pipe 1inch Heavy||consumable_items|1|UQC_pac|||
PB0919|FINDIG_GOOD|N|N|Cotton Appron Blue|Cotton Appron Blue||consumable_items|1|UQC_pcs|||
PB0920|FINDIG_GOOD|N|N|Rubber Hand Gloves House Hold|Rubber Hand Gloves House Hold||consumable_items|1|UQC_pcs|||
PB0921|FINDIG_GOOD|N|N|Gumboot|Gumboot||consumable_items|1|UQC_pcs|||
PB0922|FINDIG_GOOD|N|N|1222 Perm Marker LXR|1222 Perm Marker LXR||consumable_items|1|UQC_pcs|||
PB0923|FINDIG_GOOD|N|N|Slip Pad|Slip Pad||consumable_items|1|UQC_pcs|||
PB0924|FINDIG_GOOD|N|N|Calculater|Calculater||consumable_items|1|UQC_pcs|||
PB0925|FINDIG_GOOD|N|N|Spiral Notebook|Spiral Notebook||consumable_items|1|UQC_pcs|||
PB0926|FINDIG_GOOD|N|N|White Gagle Zoom Heavy|White Gagle Zoom Heavy||consumable_items|1|UQC_pcs|||
PB0927|FINDIG_GOOD|N|N|Black Glass H|Black Glass H||consumable_items|1|UQC_pcs|||
PB0928|FINDIG_GOOD|N|N|White Glass We|White Glass We||consumable_items|1|UQC_pcs|||
PB0929|FINDIG_GOOD|N|N|Black Gogle Zoom|Black Gogle Zoom||consumable_items|1|UQC_pcs|||
PB0930|FINDIG_GOOD|N|N|Roma Plate Code No-30250 6 Modular|Roma Plate Code No-30250 6 Modular||consumable_items|1|UQC_pcs|||
PB0931|FINDIG_GOOD|N|N|Roma Plate Code No-30271 12 Modular|Roma Plate Code No-30271 12 Modular||consumable_items|1|UQC_pcs|||
PB0932|FINDIG_GOOD|N|N|Disposable Cap Blue|Disposable Cap Blue||consumable_items|1|UQC_pcs|||
PB0933|FINDIG_GOOD|N|N|Disposable Nose Mask Green|Disposable Nose Mask Green||consumable_items|1|UQC_pcs|||
PB0934|FINDIG_GOOD|N|N|23AE 12V Battery|23AE 12V Battery||consumable_items|1|UQC_pcs|||
PB0935|FINDIG_GOOD|N|N|Shaft Sleeve|Shaft Sleeve||consumable_items|1|UQC_pcs|||
PB0936|FINDIG_GOOD|N|N|ID Cards Print|ID Cards Print||consumable_items|1|UQC_pcs|||
PB0937|FINDIG_GOOD|N|N|Fire Bricks E/A 3X2 3/4inch|Fire Bricks E/A 3X2 3/4inch||assets|1|UQC_pcs|||
PB0938|FINDIG_GOOD|N|N|Accaset - 50|Accaset - 50||assets|1|UQC_bag|||
PB0939|FINDIG_GOOD|N|N|Castable Super|Castable Super||assets|1|UQC_bag|||
PB0940|FINDIG_GOOD|N|N|Skrew 9X9X4 1/2|Skrew 9X9X4 1/2||assets|1|UQC_pcs|||
PB0941|FINDIG_GOOD|N|N|Printer Cartridge Canon 232 Printer|Printer Cartridge Canon 232 Printer||consumable_items|1|UQC_pcs|||
PB0942|FINDIG_GOOD|N|N|Doms DF Pen Blue Use &amp; Through - 3.00|Doms DF Pen Blue Use &amp; Through - 3.00||consumable_items|1|UQC_pcs|||
PB0943|FINDIG_GOOD|N|N|Button Folder|Button Folder||consumable_items|1|UQC_pcs|||
PB0944|FINDIG_GOOD|N|N|Cable Tie 400 Mm|Cable Tie 400 Mm||consumable_items|1|UQC_box|||
PB0945|FINDIG_GOOD|N|N|Cable Tie 250 Mm|Cable Tie 250 Mm||consumable_items|1|UQC_box|||
PB0946|FINDIG_GOOD|N|N|16mm PIN TYPE COPPER LUG|16mm PIN TYPE COPPER LUG||consumable_items|1|UQC_pcs|||
PB0947|FINDIG_GOOD|N|N|10mm PIN TYPE COPPER LUG|10mm PIN TYPE COPPER LUG||consumable_items|1|UQC_pcs|||
PB0948|FINDIG_GOOD|N|N|16mm RING TYPE COPPER LUG|16mm RING TYPE COPPER LUG||consumable_items|1|UQC_pcs|||
PB0949|FINDIG_GOOD|N|N|10mm RING TYPE COPPER LUG|10mm RING TYPE COPPER LUG||consumable_items|1|UQC_pcs|||
PB0950|FINDIG_GOOD|N|N|PVC Gland PG - 21|PVC Gland PG - 21||consumable_items|1|UQC_pcs|||
PB0951|FINDIG_GOOD|N|N|PVC Gland PG - 25mm|PVC Gland PG - 25mm||consumable_items|1|UQC_pcs|||
PB0952|FINDIG_GOOD|N|N|19mm DC Gland|19mm DC Gland||consumable_items|1|UQC_pcs|||
PB0953|FINDIG_GOOD|N|N|PG-19mm PVC Gland|PG-19mm PVC Gland||consumable_items|1|UQC_pcs|||
PB0954|FINDIG_GOOD|N|N|45mm DC Gland|45mm DC Gland||consumable_items|1|UQC_pcs|||
PB0955|FINDIG_GOOD|N|N|50mm DC Gland|50mm DC Gland||consumable_items|1|UQC_pcs|||
PB0956|FINDIG_GOOD|N|N|UPVC Ball Valve 2inch|UPVC Ball Valve 2inch||consumable_items|1|UQC_pcs|||
PB0957|FINDIG_GOOD|N|N|UPVC Ball Valve 1inch|UPVC Ball Valve 1inch||consumable_items|1|UQC_pcs|||
PB0958|FINDIG_GOOD|N|N|UPVC Bushing 2inchX1inch|UPVC Bushing 2inchX1inch||consumable_items|1|UQC_pcs|||
PB0959|FINDIG_GOOD|N|N|UPVC Solvant 705|UPVC Solvant 705||consumable_items|1|UQC_pcs|||
PB0960|FINDIG_GOOD|N|N|UPVC PIPE Heavy 2inch|UPVC PIPE Heavy 2inch||consumable_items|1|UQC_mtr|||
PB0961|FINDIG_GOOD|N|N|UPVC Tee 1inch SCH-40|UPVC Tee 1inch SCH-40||consumable_items|1|UQC_pcs|||
PB0962|FINDIG_GOOD|N|N|UPVC Tank Nipple 2inch|UPVC Tank Nipple 2inch||consumable_items|1|UQC_pcs|||
PB0963|FINDIG_GOOD|N|N|Union 2inch SCH-40|Union 2inch SCH-40||consumable_items|1|UQC_pcs|||
PB0964|FINDIG_GOOD|N|N|Brass Ball Cock Heavy 1inch Set|Brass Ball Cock Heavy 1inch Set||consumable_items|1|UQC_pcs|||
PB0965|FINDIG_GOOD|N|N|GI Wiremesh 5X5 Size 4'X50'|GI Wiremesh 5X5 Size 4'X50'||consumable_items|1|UQC_unt|||
PB0966|FINDIG_GOOD|N|N|GI Wiremesh 6X6 Size 4'X50'|GI Wiremesh 6X6 Size 4'X50'||consumable_items|1|UQC_unt|||
PB0967|FINDIG_GOOD|N|N|GI Wiremesh 6X7 Size 4'X50'|GI Wiremesh 6X7 Size 4'X50'||consumable_items|1|UQC_unt|||
PB0968|FINDIG_GOOD|N|N|2.5mm Copper Wire Single Core|2.5mm Copper Wire Single Core||consumable_items|1|UQC_pac|||
PB0969|FINDIG_GOOD|N|N|Scissor SAYA SY SC-06|Scissor SAYA SY SC-06||consumable_items|1|UQC_pcs|||
PB0970|FINDIG_GOOD|N|N|Scissor SAYA SY SC-07|Scissor SAYA SY SC-07||consumable_items|1|UQC_pcs|||
PB0971|FINDIG_GOOD|N|N|Cello Tape 1inch|Cello Tape 1inch||consumable_items|1|UQC_pcs|||
PB0972|FINDIG_GOOD|N|N|Float Switch|Float Switch||consumable_items|1|UQC_pcs|||
PB0973|FINDIG_GOOD|N|N|Bus Green Oil Paints|Bus Green Oil Paints||consumable_items|1|UQC_klr|||
PB0974|FINDIG_GOOD|N|N|Nozzle L 1/16|Nozzle L 1/16||consumable_items|1|UQC_pcs|||
PB0975|FINDIG_GOOD|N|N|HT Hex Bolt 16X125mm|HT Hex Bolt 16X125mm||consumable_items|1|UQC_pcs|||
PB0976|FINDIG_GOOD|N|N|HT NUT 16mm|HT NUT 16mm||consumable_items|1|UQC_pcs|||
PB0977|FINDIG_GOOD|N|N|Washer 16mm|Washer 16mm||consumable_items|1|UQC_pcs|||
PB0978|FINDIG_GOOD|N|N|Label for Patanjali Bio Zink Plus  1 Ltr|Label for Patanjali Bio Zink Plus  1 Ltr||packing_material|1|UQC_pcs|||
PB0979|FINDIG_GOOD|N|N|Label for Patanjali Azopsi Plus  1 Ltr|Label for Patanjali Azopsi Plus  1 Ltr||packing_material|1|UQC_pcs|||
PB0980|FINDIG_GOOD|N|N|Label for Patanjali Aceto Plus  1 Ltr|Label for Patanjali Aceto Plus  1 Ltr||packing_material|1|UQC_pcs|||
PB0981|FINDIG_GOOD|N|N|Hdpe Bottle 1.0 Ltr With Cap|Hdpe Bottle 1.0 Ltr With Cap||packing_material|1|UQC_pcs|||
PB0982|FINDIG_GOOD|N|N|JCB Engine Oil (4001/3200-15)|JCB Engine Oil (4001/3200-15)||consumable_items|1|UQC_klr|||
PB0983|FINDIG_GOOD|N|N|JCB Rear Axle OIL ( 4000/4600-20)|JCB Rear Axle OIL ( 4000/4600-20)||consumable_items|1|UQC_klr|||
PB0984|FINDIG_GOOD|N|N|JCB Transmission Oil Plus (4000/2500-20)|JCB Transmission Oil Plus (4000/2500-20)||consumable_items|1|UQC_klr|||
PB0985|FINDIG_GOOD|N|N|JCB Gear Oil (4000/2500-20)|JCB Gear Oil (4000/2500-20)||consumable_items|1|UQC_klr|||
PB0986|FINDIG_GOOD|N|N|Empty Bag for Patanjali Jaivik Khad 10Kg|Empty Bag for Patanjali Jaivik Khad 10Kg||packing_material|1|UQC_pcs|||
PB0987|FINDIG_GOOD|N|N|First Aid Box|First Aid Box||consumable_items|1|UQC_pcs|||
PB0988|FINDIG_GOOD|N|N|30 Mtr Measuring Tape|30 Mtr Measuring Tape||consumable_items|1|UQC_pcs|||
PB0989|FINDIG_GOOD|N|N|50mm Single Core Green Colour Wire|50mm Single Core Green Colour Wire||consumable_items|1|UQC_mtr|||
PB0990|FINDIG_GOOD|N|N|SMPS 24V DC 5 AMP|SMPS 24V DC 5 AMP||consumable_items|1|UQC_pcs|||
PB0991|FINDIG_GOOD|N|N|Copper Lugs 50 Sqmm|Copper Lugs 50 Sqmm||consumable_items|1|UQC_pcs|||
PB0992|FINDIG_GOOD|N|N|Digital Volt Meter DM2310|Digital Volt Meter DM2310||consumable_items|1|UQC_pcs|||
PB0993|FINDIG_GOOD|N|N|HRC FUSE 16A|HRC FUSE 16A||consumable_items|1|UQC_pcs|||
PB0994|FINDIG_GOOD|N|N|Rotatry Handle Switch ON/OFF|Rotatry Handle Switch ON/OFF||consumable_items|1|UQC_pcs|||
PB0995|FINDIG_GOOD|N|N|MCCB 4 Pole 250 Amp|MCCB 4 Pole 250 Amp||consumable_items|1|UQC_pcs|||
PB0996|FINDIG_GOOD|N|N|Chalk Box|Chalk Box||consumable_items|1|UQC_box|||
PB0997|FINDIG_GOOD|N|N|Pen Blue Use &amp; Throw|Pen Blue Use &amp; Throw||consumable_items|1|UQC_pcs|||
PB0998|FINDIG_GOOD|N|N|Black Board|Black Board||consumable_items|1|UQC_pcs|||
PB0999|FINDIG_GOOD|N|N|Marking Tags|Marking Tags||consumable_items|1|UQC_pcs|||
PB1000|FINDIG_GOOD|N|N|Gum Matel Floot Valve 2inch|Gum Matel Floot Valve 2inch||consumable_items|1|UQC_set|||
PB1001|FINDIG_GOOD|N|N|Cable Gland 35mm Double|Cable Gland 35mm Double||consumable_items|1|UQC_pcs|||
PB1002|FINDIG_GOOD|N|N|Table Pad|Table Pad||consumable_items|1|UQC_pcs|||
PB1003|FINDIG_GOOD|N|N|Lock 40 Mm|Lock 40 Mm||consumable_items|1|UQC_pcs|||
PB1004|FINDIG_GOOD|N|N|Paper Cutter Premier|Paper Cutter Premier||consumable_items|1|UQC_pcs|||
PB1005|FINDIG_GOOD|N|N|Hammer Drill Machine|Hammer Drill Machine||consumable_items|1|UQC_pcs|||
PB1006|FINDIG_GOOD|N|N|Air Blower GBL 800E|Air Blower GBL 800E||consumable_items|1|UQC_pcs|||
PB1007|FINDIG_GOOD|N|N|Niagra Urinal Ultra White|Niagra Urinal Ultra White||assets|1|UQC_pcs|||
PB1008|FINDIG_GOOD|N|N|Wash Basin Sutlej 22x16 : White|Wash Basin Sutlej 22x16 : White||assets|1|UQC_pcs|||
PB1009|FINDIG_GOOD|N|N|PVC Long Bend|PVC Long Bend||assets|1|UQC_pcs|||
PB1010|FINDIG_GOOD|N|N|Brass Spreader (H)|Brass Spreader (H)||assets|1|UQC_pcs|||
PB1011|FINDIG_GOOD|N|N|Doomed Waste Coupling (T9954A1)|Doomed Waste Coupling (T9954A1)||assets|1|UQC_pcs|||
PB1012|FINDIG_GOOD|N|N|C.P.Jali 5inch ( Plain/Cut)|C.P.Jali 5inch ( Plain/Cut)||assets|1|UQC_pcs|||
PB1013|FINDIG_GOOD|N|N|White Cement 1 Kg|White Cement 1 Kg||assets|1|UQC_pcs|||
PB1014|FINDIG_GOOD|N|N|Angle Cock ( Parryware ) : Jade Parry|Angle Cock ( Parryware ) : Jade Parry||assets|1|UQC_pcs|||
PB1015|FINDIG_GOOD|N|N|Bib Cock Short Body ; Jade Parry|Bib Cock Short Body ; Jade Parry||assets|1|UQC_pcs|||
PB1016|FINDIG_GOOD|N|N|Pvc Cisten Slimline Std. White; Parrywar|Pvc Cisten Slimline Std. White; Parrywar||assets|1|UQC_pcs|||
PB1017|FINDIG_GOOD|N|N|C.P Pillar Cock : Jade : Parry|C.P Pillar Cock : Jade : Parry||assets|1|UQC_pcs|||
PB1018|FINDIG_GOOD|N|N|Waste Pipe 1.1/4inch (Flexible)|Waste Pipe 1.1/4inch (Flexible)||assets|1|UQC_pac|||
PB1019|FINDIG_GOOD|N|N|PVC Connection 24inch;Heavy ; Lion|PVC Connection 24inch;Heavy ; Lion||assets|1|UQC_pcs|||
PB1020|FINDIG_GOOD|N|N|Partition for Magnum Urinal Parryware Wh|Partition for Magnum Urinal Parryware Wh||assets|1|UQC_pcs|||
PB1021|FINDIG_GOOD|N|N|Taflan Tap Big|Taflan Tap Big||assets|1|UQC_pcs|||
PB1022|FINDIG_GOOD|N|N|Chapla Bracket|Chapla Bracket||assets|1|UQC_pcs|||
PB1023|FINDIG_GOOD|N|N|Butterfly Valve 10inch|Butterfly Valve 10inch||consumable_items|1|UQC_pcs|||
PB1024|FINDIG_GOOD|N|N|MS Short Bend 10inch|MS Short Bend 10inch||consumable_items|1|UQC_pcs|||
PB1025|FINDIG_GOOD|N|N|MS Flange 10inch|MS Flange 10inch||consumable_items|1|UQC_pcs|||
PB1026|FINDIG_GOOD|N|N|Reagent Indicator Powder Mixture|Reagent Indicator Powder Mixture||semi_finish_product|1|UQC_gms|||
PB1027|FINDIG_GOOD|N|N|PH Reagent for Soil Test Kit|PH Reagent for Soil Test Kit||semi_finish_product|1|UQC_klr|||
PB1028|FINDIG_GOOD|N|N|120 LUG Ring all|120 LUG Ring all||consumable_items|1|UQC_pcs|||
PB1029|FINDIG_GOOD|N|N|240 LUG Ring type|240 LUG Ring type||consumable_items|1|UQC_pcs|||
PB1030|FINDIG_GOOD|N|N|COPPER FLEXIBLE CABLE 6 SQ MM X 4 CORE|COPPER FLEXIBLE CABLE 6 SQ MM X 4 CORE||consumable_items|1|UQC_mtr|1|UQC_pcs|1
PB1031|FINDIG_GOOD|N|N|DVR 4 Channel|DVR 4 Channel||assets|1|UQC_pcs|||
PB1032|FINDIG_GOOD|N|N|Switch 8 Port POE|Switch 8 Port POE||assets|1|UQC_unt|||
PB1033|FINDIG_GOOD|N|N|Wiper Supper Big|Wiper Supper Big||consumable_items|1|UQC_pcs|||
PB1034|FINDIG_GOOD|N|N|Stock Register|Stock Register||consumable_items|1|UQC_pcs|||
PB1035|FINDIG_GOOD|N|N|Sticker Sheet|Sticker Sheet||consumable_items|1|UQC_pcs|||
PB1036|FINDIG_GOOD|N|N|White Tag|White Tag||consumable_items|1|UQC_pac|||
PB1037|FINDIG_GOOD|N|N|Bamboo Stock for Broom|Bamboo Stock for Broom||consumable_items|1|UQC_pcs|||
PB1038|FINDIG_GOOD|N|N|Attendance Register|Attendance Register||consumable_items|1|UQC_pcs|||
PB1039|FINDIG_GOOD|N|N|Silver Paint|Silver Paint||consumable_items|1|UQC_klr|||
PB1040|FINDIG_GOOD|N|N|SKY Blue Paint|SKY Blue Paint||consumable_items|1|UQC_klr|||
PB1041|FINDIG_GOOD|N|N|Paint Brush 3inch|Paint Brush 3inch||consumable_items|1|UQC_pcs|||
PB1042|FINDIG_GOOD|N|N|Green Paint|Green Paint||consumable_items|1|UQC_klr|||
PB1043|FINDIG_GOOD|N|N|Registration Form|Registration Form||consumable_items|1|UQC_unt|||
PB1044|FINDIG_GOOD|N|N|10 Ml Syring|10 Ml Syring||consumable_items|1|UQC_pcs|||
PB1045|FINDIG_GOOD|N|N|Fuse Holder|Fuse Holder||consumable_items|1|UQC_pcs|||
PB1046|FINDIG_GOOD|N|N|Lube Oil Filter 06.436.010|Lube Oil Filter 06.436.010||consumable_items|1|UQC_pcs|||
PB1047|FINDIG_GOOD|N|N|Fuel Filter Kit 4899920|Fuel Filter Kit 4899920||consumable_items|1|UQC_pcs|||
PB1048|FINDIG_GOOD|N|N|Microwave Oven 20 Ltr ONIDA|Microwave Oven 20 Ltr ONIDA||assets|1|UQC_pcs|||
PB1049|FINDIG_GOOD|N|N|Aluminium Foil 1 Kg Pack|Aluminium Foil 1 Kg Pack||consumable_items|1|UQC_pcs|||
